ano;idade;genero;inde_22;inde_23;inde_24;iaa;ieg;ips;ida;ipv;ian;ipp;fase_ideal;defasagem;risco
2023;10;1;7.62;;;7.9;8.3;3.14;7.8;5.68;5.0;5.62;2;-2;1
2023;10;1;7.66;;;9.5;9.6;6.27;6.7;8.09;5.0;6.88;2;-2;1
2023;11;1;;;;9.0;6.7;2.52;3.4;7.01;5.0;5.31;2;-2;1
2023;8;1;8.14;;;7.0;9.8;6.89;7.4;8.34;10.0;7.5;0;0;0
2023;9;1;7.74;;;9.5;8.8;2.52;8.0;9.34;5.0;7.5;1;-1;1
2023;9;1;6.82;;;9.0;8.3;7.52;7.6;8.25;5.0;6.25;1;-1;1
2023;10;0;7.22;;;0.0;8.7;7.52;9.1;8.93;5.0;6.88;2;-2;1
2023;9;0;;;;7.0;9.4;7.52;6.3;7.18;5.0;5.62;1;-1;1
2023;10;0;7.66;;;9.0;7.8;4.39;7.3;8.08;5.0;6.88;2;-2;1
2023;9;1;7.88;;;9.5;9.0;4.38;8.2;8.59;5.0;7.5;1;-1;1
2023;11;1;7.3;;;0.0;7.2;7.52;6.9;9.84;5.0;7.5;2;-2;1
2023;11;0;5.31;;;10.0;7.9;7.52;4.9;6.59;5.0;5.62;2;-2;1
2023;10;0;;;;8.0;8.5;6.89;7.9;9.24;5.0;6.25;2;-2;1
2023;8;0;6.98;;;10.0;6.1;7.52;6.0;8.17;10.0;5.62;0;0;0
2023;8;0;;;;10.0;9.2;7.52;8.7;8.67;10.0;6.25;0;0;0
2023;8;0;;;;10.0;8.4;7.52;8.4;8.67;10.0;7.5;0;0;0
2023;9;0;;;;9.5;9.7;2.52;6.6;9.01;5.0;6.25;1;-1;1
2023;7;0;;;;0.0;7.2;2.52;7.0;6.35;10.0;6.25;0;0;0
2023;7;0;;;;10.0;8.7;2.52;7.7;7.01;10.0;5.62;0;0;0
2023;9;1;;;;0.0;8.4;7.52;5.3;8.09;5.0;6.25;1;-1;1
2023;8;0;;;;9.0;6.3;7.52;6.1;6.35;10.0;5.62;0;0;0
2023;7;0;;;;9.0;9.7;7.52;6.3;6.68;10.0;5.62;0;0;0
2023;8;0;;;;8.5;9.7;3.14;8.4;10.01;10.0;7.5;0;0;0
2023;10;0;6.66;;;0.0;9.5;3.14;5.4;7.68;5.0;5.62;2;-2;1
2023;11;1;6.92;;;8.5;8.4;2.52;7.1;5.92;5.0;5.62;2;-2;1
2023;8;0;;;;9.5;9.9;7.52;7.3;10.01;10.0;7.5;0;0;0
2023;10;0;7.1;;;0.0;7.6;7.52;7.5;10.01;5.0;7.5;2;-2;1
2023;8;1;;;;9.0;5.6;7.52;5.0;5.93;10.0;5.62;0;0;0
2023;7;1;;;;9.0;8.9;7.52;5.4;5.6;10.0;5.62;0;0;0
2023;9;0;8.62;;;10.0;9.5;3.77;7.4;9.84;5.0;6.25;1;-1;1
2023;8;0;8.1;;;0.0;9.5;3.77;6.0;8.01;10.0;5.62;0;0;0
2023;9;0;7.74;;;9.5;9.7;7.52;7.8;9.84;5.0;6.25;1;-1;1
2023;11;1;7.76;;;9.5;9.9;3.77;7.2;7.68;5.0;6.25;2;-2;1
2023;8;1;8.4;;;0.0;9.6;7.52;7.3;8.26;10.0;5.62;0;0;0
2023;10;0;7.48;;;7.9;9.5;2.52;6.4;6.43;5.0;5.62;2;-2;1
2023;8;0;8.32;;;8.0;9.2;7.52;7.3;10.01;10.0;7.5;0;0;0
2023;11;1;6.74;;;10.0;9.9;3.14;6.1;6.26;5.0;5.62;2;-2;1
2023;11;0;6.9;;;9.5;6.9;4.39;5.1;7.1;5.0;5.62;2;-2;1
2023;11;1;5.55;;;9.5;5.3;7.52;5.9;7.1;5.0;5.62;2;-2;1
2023;9;0;;;;9.0;10.0;3.77;6.8;9.51;5.0;7.5;1;-1;1
2023;9;0;;;;9.0;9.7;3.77;6.4;9.26;5.0;7.5;1;-1;1
2023;8;0;;;;8.5;10.0;7.52;9.8;9.67;10.0;8.75;0;0;0
2023;8;0;;;;8.5;9.8;7.52;8.8;9.67;10.0;8.75;0;0;0
2023;8;1;;;;9.0;8.8;7.52;9.0;9.0;10.0;8.75;0;0;0
2023;8;1;;;;8.5;8.2;2.52;7.8;7.6;10.0;5.62;0;0;0
2023;7;0;;;;9.5;7.9;7.52;7.5;9.0;10.0;8.12;0;0;0
2023;8;0;;;;9.0;8.4;7.52;7.7;9.67;10.0;8.75;0;0;0
2023;8;0;;;;9.0;9.6;7.52;8.7;9.67;10.0;9.38;0;0;0
2023;9;1;;;;0.0;9.8;7.52;9.4;9.67;5.0;9.38;1;-1;1
2023;8;0;;;;9.0;10.0;7.52;6.5;8.91;10.0;8.12;0;0;0
2023;8;0;;;;9.5;9.6;7.52;9.2;9.67;10.0;9.38;0;0;0
2023;10;1;6.98;;;10.0;8.7;7.52;6.1;6.59;5.0;5.62;2;-2;1
2023;9;1;;;;8.5;8.4;7.52;4.2;7.5;5.0;6.25;1;-1;1
2023;11;0;;;;9.0;10.0;7.52;5.4;10.01;5.0;7.5;2;-2;1
2023;8;0;7.4;;;0.0;9.5;7.52;7.9;10.01;10.0;7.5;0;0;0
2023;10;0;7.02;;;9.0;7.7;7.52;7.2;9.09;5.0;6.88;2;-2;1
2023;11;1;;;;9.0;8.4;2.52;6.3;7.02;5.0;6.25;2;-2;1
2023;8;0;;;;8.0;10.0;7.52;5.0;8.18;10.0;5.0;0;0;0
2023;10;0;;;;9.5;8.9;2.52;7.1;7.0;5.0;5.62;2;-2;1
2023;8;0;;;;9.5;9.4;7.52;8.0;9.93;10.0;7.5;0;0;0
2023;9;1;7.48;;;8.5;9.8;2.52;7.5;9.35;5.0;7.5;1;-1;1
2023;11;0;7.65;;;10.0;9.1;7.52;7.9;10.01;5.0;7.5;2;-2;1
2023;9;0;7.34;;;9.0;9.2;7.52;6.2;10.01;5.0;7.5;1;-1;1
2023;9;0;8.06;;;9.0;9.6;7.52;8.2;10.01;5.0;7.5;1;-1;1
2023;9;0;;;;9.0;7.6;7.52;7.5;6.67;5.0;5.62;1;-1;1
2023;8;1;;;;8.5;9.2;7.52;7.9;6.84;10.0;6.88;0;0;0
2023;7;1;;;;9.5;9.4;7.52;9.3;7.0;10.0;7.5;0;0;0
2023;10;1;6.6;;;9.5;6.1;2.52;5.6;6.67;5.0;6.88;2;-2;1
2023;8;1;;;;9.0;7.9;7.52;3.3;5.08;10.0;4.38;0;0;0
2023;8;0;;;;9.0;7.6;7.52;0.0;8.34;10.0;6.88;0;0;0
2023;8;0;;;;9.5;8.1;7.52;8.9;6.5;10.0;6.25;0;0;0
2023;8;0;;;;9.0;10.0;7.52;9.3;8.17;10.0;7.5;0;0;0
2023;9;0;6.92;;;10.0;7.5;2.52;7.9;7.67;5.0;5.62;1;-1;1
2023;7;0;;;;9.5;9.7;7.52;8.4;9.09;10.0;7.5;0;0;0
2023;10;0;7.6;;;10.0;9.3;3.77;8.0;8.68;5.0;7.81;2;-2;1
2023;8;1;;;;9.5;9.2;3.77;9.0;8.43;10.0;7.19;0;0;0
2023;9;1;7.78;;;10.0;10.0;3.77;7.3;8.34;5.0;7.81;1;-1;1
2023;8;0;;;;7.4;8.8;3.14;8.3;7.09;10.0;6.56;0;0;0
2023;8;0;;;;0.0;8.3;3.14;7.7;8.01;10.0;7.19;0;0;0
2023;10;0;6.96;;;9.5;8.8;3.14;8.3;8.68;5.0;8.75;2;-2;1
2023;10;0;;;;9.0;8.8;3.14;7.8;7.09;5.0;6.88;2;-2;1
2023;9;1;7.41;;;8.0;9.4;3.77;8.3;8.59;5.0;7.81;1;-1;1
2023;9;1;7.0;;;9.5;6.8;3.77;8.9;7.92;5.0;7.5;1;-1;1
2023;9;0;7.59;;;0.0;9.5;3.14;6.9;6.34;5.0;5.0;1;-1;1
2023;10;1;8.08;;;9.5;9.7;7.52;9.1;10.01;5.0;7.5;2;-2;1
2023;9;1;7.48;;;10.0;9.0;7.52;7.3;8.43;5.0;5.62;1;-1;1
2023;11;1;;;;8.0;7.5;7.52;7.8;9.35;5.0;7.5;2;-2;1
2023;9;1;7.2;;;9.0;9.8;7.52;5.9;8.34;5.0;5.62;1;-1;1
2023;8;0;;;;10.0;9.3;7.52;9.1;9.93;10.0;7.5;0;0;0
2023;9;0;8.48;;;9.0;9.9;7.52;9.0;9.93;5.0;7.5;1;-1;1
2023;8;0;;;;10.0;9.8;7.52;9.3;9.84;10.0;7.5;0;0;0
2023;9;1;8.57;;;10.0;9.5;7.52;9.2;10.01;5.0;7.5;1;-1;1
2023;10;0;7.4;;;0.0;9.2;3.14;7.9;9.0;5.0;6.88;2;-2;1
2023;10;0;8.26;;;9.0;9.6;7.52;9.3;10.01;5.0;7.5;2;-2;1
2023;8;1;;;;10.0;9.6;7.52;7.7;8.84;10.0;6.88;0;0;0
2023;10;1;;;;8.5;10.0;7.52;6.3;5.85;5.0;5.62;2;-2;1
2023;9;1;;;;0.0;8.7;2.52;6.2;8.66;5.0;5.31;1;-1;1
2023;9;0;;;;9.0;9.2;7.52;8.7;10.01;5.0;7.5;1;-1;1
2023;9;1;8.28;;;0.0;9.1;7.52;6.8;7.18;5.0;6.25;1;-1;1
2023;9;1;7.56;;;8.5;8.3;6.27;7.8;7.1;5.0;6.88;1;-1;1
2023;9;1;8.12;;;9.5;9.1;7.52;8.0;8.08;5.0;6.25;1;-1;1
2023;9;0;;;;9.5;9.8;7.52;8.5;10.01;5.0;7.5;1;-1;1
2023;9;1;;;;8.5;9.4;7.52;7.2;8.5;5.0;6.88;1;-1;1
2023;9;0;;;;8.5;8.2;6.27;4.7;7.18;5.0;5.0;1;-1;1
2023;9;1;;;;10.0;10.0;7.52;5.0;7.68;5.0;6.56;1;-1;1
2023;10;1;;;;9.5;8.0;7.52;6.5;7.35;5.0;5.62;2;-2;1
2023;9;0;;;;9.0;9.7;7.52;8.3;10.01;5.0;7.5;1;-1;1
2023;8;1;7.5;;;9.5;9.1;7.52;5.8;8.33;10.0;6.88;0;0;0
2023;8;1;;;;8.5;9.7;7.52;5.5;7.51;10.0;6.25;0;0;0
2023;8;0;;;;8.5;8.1;7.52;9.4;9.84;10.0;9.38;0;0;0
2023;8;1;;;;7.8;6.4;3.77;6.9;8.17;10.0;5.62;0;0;0
2023;8;1;;;;9.0;9.1;3.77;6.0;7.84;10.0;6.88;0;0;0
2023;9;1;;;;0.0;8.6;3.77;5.2;7.42;5.0;7.19;1;-1;1
2023;7;1;;;;9.0;9.1;3.77;8.8;9.34;10.0;7.5;0;0;0
2023;7;0;;;;7.9;9.2;7.52;6.5;7.67;10.0;5.62;0;0;0
2023;8;1;;;;9.5;9.2;6.27;8.6;8.34;10.0;5.94;0;0;0
2023;7;0;;;;8.5;7.4;5.02;5.8;8.09;10.0;5.62;0;0;0
2023;7;0;;;;9.0;9.8;3.77;8.6;9.34;10.0;5.62;0;0;0
2023;8;1;;;;9.5;9.6;6.27;6.0;9.51;10.0;5.62;0;0;0
2023;8;0;;;;0.0;9.8;5.02;6.3;9.34;10.0;5.62;0;0;0
2023;9;1;8.36;;;10.0;10.0;2.52;8.7;9.76;5.0;7.5;1;-1;1
2023;7;0;;;;9.5;9.1;2.52;5.8;9.01;10.0;5.62;0;0;0
2023;7;1;;;;0.0;9.1;2.52;8.6;8.84;10.0;5.62;0;0;0
2023;8;1;;;;8.5;9.9;2.52;8.8;9.41;10.0;6.25;0;0;0
2023;8;0;;;;8.0;9.8;7.52;8.3;9.84;10.0;6.88;0;0;0
2023;8;1;;;;9.0;9.3;2.52;6.8;8.5;10.0;5.62;0;0;0
2023;8;0;;;;9.5;9.1;2.52;8.3;8.83;10.0;5.62;0;0;0
2023;8;1;;;;0.0;9.8;6.27;7.3;9.76;10.0;6.88;0;0;0
2023;9;0;;;;7.9;8.1;7.52;8.5;9.84;5.0;6.25;1;-1;1
2023;9;1;;;;9.5;8.1;2.52;8.3;10.01;5.0;7.5;1;-1;1
2023;9;0;8.36;;;10.0;8.2;10.0;8.7;9.84;5.0;6.88;1;-1;1
2023;9;1;;;;0.0;8.5;7.52;7.8;10.01;5.0;7.5;1;-1;1
2023;9;0;;;;10.0;9.1;3.14;7.7;9.59;5.0;6.88;1;-1;1
2023;10;1;;;;9.5;8.2;3.14;8.0;8.84;5.0;5.0;2;-2;1
2023;11;1;6.1;;;9.5;8.4;3.14;4.6;6.16;5.0;6.88;2;-2;1
2023;8;0;;;;9.5;9.8;3.77;8.6;10.01;10.0;7.5;0;0;0
2023;9;1;7.86;;;7.9;8.5;3.77;5.2;8.67;5.0;5.0;1;-1;1
2023;8;0;;;;9.5;9.4;3.77;6.0;7.26;10.0;5.62;0;0;0
2023;11;0;;;;9.5;7.9;3.77;5.1;7.18;5.0;6.25;2;-2;1
2023;9;1;;;;10.0;9.2;3.77;8.6;10.01;5.0;7.5;1;-1;1
2023;8;1;;;;7.5;8.7;3.77;7.1;8.6;10.0;5.62;0;0;0
2023;11;0;;;;9.5;9.3;3.77;7.9;9.84;5.0;7.5;2;-2;1
2023;9;1;;;;9.0;9.4;3.77;8.3;9.84;5.0;7.5;1;-1;1
2023;11;1;6.34;;;9.5;7.7;3.14;3.4;6.32;5.0;4.38;2;-2;1
2023;8;1;8.14;;;0.0;8.3;3.77;5.9;8.92;10.0;6.88;0;0;0
2023;7;0;7.87;;;0.0;8.8;3.14;8.2;8.59;10.0;6.25;0;0;0
2023;8;0;;;;8.5;9.4;3.77;7.0;8.92;10.0;6.25;0;0;0
2023;9;0;7.23;;;0.0;8.9;3.14;8.3;9.51;5.0;6.25;1;-1;1
2023;9;0;;;;9.0;9.1;7.52;7.8;9.17;5.0;7.5;1;-1;1
2023;9;0;;;;9.0;9.7;7.52;7.0;8.92;5.0;6.25;1;-1;1
2023;8;1;;;;9.0;8.5;7.52;4.0;8.75;10.0;7.5;0;0;0
2023;8;1;7.26;;;8.0;8.5;7.52;8.7;7.84;10.0;6.88;0;0;0
2023;8;0;;;;9.0;9.6;7.52;7.9;7.42;10.0;6.88;0;0;0
2023;8;1;;;;9.5;7.9;7.52;8.8;8.16;10.0;7.5;0;0;0
2023;8;0;;;;9.0;9.3;7.52;8.7;8.0;10.0;7.5;0;0;0
2023;10;1;6.63;;;0.0;8.3;6.89;8.8;8.16;5.0;7.5;2;-2;1
2023;8;1;;;;9.0;7.4;7.52;8.3;7.68;10.0;7.5;0;0;0
2023;8;1;;;;9.0;8.6;7.52;8.4;7.5;10.0;5.94;0;0;0
2023;9;0;8.15;;;8.0;9.1;3.77;8.6;7.01;5.0;6.56;1;-1;1
2023;8;1;;;;0.0;9.0;3.77;8.8;7.84;10.0;7.5;0;0;0
2023;8;1;;;;9.5;10.0;3.77;9.4;8.59;10.0;7.81;0;0;0
2023;7;1;;;;9.5;8.6;3.77;5.2;7.68;10.0;7.19;0;0;0
2023;8;0;;;;10.0;9.9;3.77;6.6;7.84;10.0;7.19;0;0;0
2023;7;1;;;;9.0;9.6;4.39;8.3;5.76;10.0;5.62;0;0;0
2023;7;0;;;;9.0;9.7;3.77;8.2;8.26;10.0;7.5;0;0;0
2023;10;0;;;;10.0;9.3;6.27;6.3;7.79;5.0;7.34;2;-1;1
2023;11;0;6.95;;;8.5;8.0;7.52;6.9;7.45;5.0;7.34;2;-1;1
2023;10;1;7.7;;;8.0;9.0;7.52;6.9;8.23;5.0;7.5;2;-1;1
2023;10;0;;;;10.0;9.5;7.52;6.7;7.73;5.0;7.34;2;-1;1
2023;11;1;;;;0.0;8.0;5.02;7.7;8.12;5.0;7.5;2;-1;1
2023;10;1;7.77;;;8.5;9.3;7.52;8.6;8.06;5.0;7.5;2;-1;1
2023;9;1;;;;0.0;8.5;5.02;6.3;8.06;10.0;7.5;1;0;0
2023;9;0;7.44;;;0.0;9.4;5.02;6.7;8.5;10.0;7.5;1;0;0
2023;8;0;;;;7.5;9.1;5.02;4.3;7.84;10.0;6.88;0;1;0
2023;10;0;7.04;;;7.9;7.5;2.52;5.5;5.9;5.0;5.0;2;-1;1
2023;9;0;;;;10.0;9.1;2.52;6.1;8.06;10.0;7.19;1;0;0
2023;9;1;;;;8.0;9.2;3.77;3.3;7.89;10.0;7.19;1;0;0
2023;9;1;;;;8.5;8.5;3.77;4.7;7.89;10.0;7.19;1;0;0
2023;9;0;;;;10.0;10.0;6.27;9.1;9.06;10.0;8.75;1;0;0
2023;10;1;6.66;;;8.5;8.3;3.77;6.0;6.17;5.0;5.78;2;-1;1
2023;11;0;7.5;;;10.0;9.7;7.52;7.9;8.34;5.0;7.97;2;-1;1
2023;10;1;8.0;;;8.0;8.8;6.27;7.3;8.34;5.0;7.66;2;-1;1
2023;10;0;;;;0.0;10.0;6.27;9.8;8.95;5.0;9.22;2;-1;1
2023;9;0;8.29;;;8.5;9.8;7.52;8.0;8.95;10.0;7.97;1;0;0
2023;9;1;;;;8.5;8.9;7.52;7.5;7.84;10.0;7.66;1;0;0
2023;11;0;7.52;;;0.0;9.1;7.52;6.4;7.78;5.0;6.88;2;-1;1
2023;14;0;;;;8.5;9.8;7.52;3.2;7.06;2.5;6.41;4;-3;1
2023;9;1;7.44;;;8.5;9.9;2.52;5.7;8.11;10.0;7.19;1;0;0
2023;11;1;6.96;;;9.0;9.3;7.52;5.8;7.61;5.0;7.5;2;-1;1
2023;9;0;8.07;;;8.0;8.3;7.52;7.9;8.84;10.0;7.5;1;0;0
2023;10;0;;;;9.5;9.7;7.52;6.0;8.33;5.0;7.5;2;-1;1
2023;13;1;6.51;;;8.0;9.6;7.52;6.8;6.89;5.0;5.78;3;-2;1
2023;11;1;;;;0.0;9.2;7.52;5.0;7.95;5.0;7.34;2;-1;1
2023;10;0;7.73;;;8.5;9.0;7.52;8.0;8.56;5.0;7.5;2;-1;1
2023;9;0;;;;10.0;6.3;3.77;5.4;8.01;10.0;7.5;1;0;0
2023;11;1;;;;8.5;9.7;3.77;6.9;8.39;5.0;6.88;2;-1;1
2023;10;1;8.31;;;7.5;9.2;7.52;8.3;8.45;5.0;7.08;2;-1;1
2023;10;1;7.79;;;7.0;8.4;7.52;8.9;9.4;5.0;8.54;2;-1;1
2023;10;0;7.57;;;7.4;7.7;7.52;4.6;7.39;5.0;6.67;2;-1;1
2023;10;0;8.02;;;9.0;9.1;7.52;6.5;7.78;5.0;7.5;2;-1;1
2023;10;1;;;;8.0;8.8;7.52;5.9;7.01;5.0;6.67;2;-1;1
2023;10;1;;;;8.5;9.5;7.52;6.0;7.56;5.0;7.29;2;-1;1
2023;11;0;;;;9.0;8.9;7.52;7.9;9.01;5.0;8.12;2;-1;1
2023;10;1;;;;7.5;9.0;7.52;8.3;8.39;5.0;8.33;2;-1;1
2023;9;1;;;;0.0;8.3;7.52;5.8;7.78;10.0;7.71;1;0;0
2023;10;0;7.9;;;10.0;8.7;5.02;7.8;8.67;5.0;9.53;2;-1;1
2023;9;0;8.45;;;9.5;10.0;7.52;6.8;8.67;10.0;8.44;1;0;0
2023;10;1;7.42;;;7.9;7.4;7.52;8.9;8.28;5.0;9.06;2;-1;1
2023;9;0;7.23;;;8.0;9.3;7.52;6.0;8.34;10.0;8.44;1;0;0
2023;11;0;;;;0.0;9.6;3.77;8.0;8.34;5.0;9.06;2;-1;1
2023;10;1;;;;9.0;8.4;7.52;6.7;8.17;5.0;8.59;2;-1;1
2023;11;0;7.59;;;9.0;9.3;5.02;8.0;8.5;5.0;9.22;2;-1;1
2023;10;0;;;;8.0;9.3;7.52;6.5;8.17;5.0;8.91;2;-1;1
2023;12;1;;;;8.0;9.9;7.52;6.2;8.06;5.0;8.12;3;-2;1
2023;11;1;;;;10.0;9.3;7.52;6.6;8.06;5.0;7.81;2;-1;1
2023;10;0;;;;10.0;7.2;7.52;3.3;8.0;5.0;7.81;2;-1;1
2023;9;0;6.68;;;10.0;8.7;7.52;6.2;8.89;10.0;8.33;1;0;0
2023;9;1;8.21;;;9.0;9.3;7.52;7.0;7.84;10.0;7.92;1;0;0
2023;10;1;8.0;;;9.0;9.9;7.52;7.4;8.22;5.0;7.71;2;-1;1
2023;10;1;7.72;;;0.0;9.9;3.77;7.9;8.17;5.0;7.08;2;-1;1
2023;10;1;;;;0.0;6.5;3.77;4.3;7.67;5.0;7.71;2;-1;1
2023;10;1;7.42;;;8.0;9.6;3.77;7.5;8.17;5.0;6.88;2;-1;1
2023;10;1;6.71;;;8.5;9.5;6.27;6.7;8.11;5.0;7.71;2;-1;1
2023;10;1;;;;10.0;7.9;6.27;2.5;7.83;5.0;7.71;2;-1;1
2023;10;1;6.52;;;9.0;8.7;3.77;5.6;7.44;5.0;6.88;2;-1;1
2023;10;0;;;;8.0;9.7;7.52;6.1;8.34;5.0;7.5;2;-1;1
2023;10;1;7.38;;;9.5;9.3;3.77;7.0;8.89;5.0;8.12;2;-1;1
2023;11;0;6.83;;;0.0;8.5;7.52;5.9;8.45;5.0;8.12;2;-1;1
2023;9;0;8.09;;;9.5;9.1;3.77;7.8;8.39;10.0;7.92;1;0;0
2023;9;0;7.97;;;8.5;9.5;7.52;8.4;8.44;10.0;8.12;1;0;0
2023;9;1;7.66;;;0.0;8.0;3.77;7.2;7.11;10.0;6.88;1;0;0
2023;11;0;;;;9.5;9.4;7.52;7.9;8.28;5.0;7.71;2;-1;1
2023;12;0;5.26;;;9.0;6.0;2.52;5.6;8.17;5.0;7.92;3;-2;1
2023;9;1;;;;0.0;8.5;3.77;6.3;8.22;10.0;8.54;1;0;0
2023;9;1;;;;10.0;8.5;3.77;6.9;7.89;10.0;8.12;1;0;0
2023;11;0;5.72;;;8.5;7.3;3.77;5.9;8.06;5.0;8.12;2;-1;1
2023;10;0;;;;8.5;9.5;3.77;8.2;8.5;5.0;8.54;2;-1;1
2023;10;1;;;;10.0;7.7;7.52;6.3;7.94;5.0;8.12;2;-1;1
2023;11;1;;;;9.0;9.2;6.27;7.2;8.22;5.0;8.12;2;-1;1
2023;9;0;;;;8.5;8.9;6.27;8.4;8.61;10.0;8.75;1;0;0
2023;11;0;7.68;;;0.0;9.8;3.77;6.5;7.95;5.0;7.92;2;-1;1
2023;9;1;;;;0.0;9.0;7.52;5.3;7.83;10.0;7.92;1;0;0
2023;11;0;7.52;;;8.5;9.8;7.52;9.0;8.67;5.0;8.75;2;-1;1
2023;11;1;6.46;;;8.0;9.8;7.52;7.9;7.39;5.0;6.46;2;-1;1
2023;11;0;7.48;;;0.0;9.0;7.52;8.1;8.39;5.0;8.33;2;-1;1
2023;11;1;7.28;;;9.5;9.0;3.77;6.5;7.11;5.0;7.08;2;-1;1
2023;12;1;6.03;;;9.5;5.6;3.14;6.7;6.84;5.0;7.5;3;-2;1
2023;11;1;6.3;;;9.5;8.1;5.02;6.4;7.5;5.0;6.88;2;-1;1
2023;11;1;7.17;;;7.5;7.5;5.02;3.6;7.39;5.0;6.88;2;-1;1
2023;12;0;6.59;;;9.0;7.9;3.77;5.0;7.62;5.0;7.29;3;-2;1
2023;12;1;6.95;;;0.0;8.0;3.14;7.4;7.22;5.0;7.5;3;-2;1
2023;9;0;8.06;;;9.5;7.8;7.52;7.5;7.78;10.0;7.29;1;0;0
2023;11;0;7.86;;;10.0;8.2;3.77;7.4;7.67;5.0;6.88;2;-1;1
2023;9;1;;;;0.0;9.1;6.27;8.6;8.62;10.0;8.96;1;0;0
2023;11;0;7.15;;;8.5;7.6;3.14;6.8;7.45;5.0;7.5;2;-1;1
2023;12;1;6.62;;;0.0;5.6;3.14;6.4;6.89;5.0;6.67;3;-2;1
2023;12;1;;;;8.5;8.6;7.52;6.6;7.84;5.0;7.5;3;-2;1
2023;11;1;;;;0.0;7.2;7.52;5.5;7.28;5.0;7.29;2;-1;1
2023;10;1;8.26;;;10.0;9.6;7.52;8.5;8.56;5.0;9.06;2;-1;1
2023;11;1;7.42;;;9.0;9.2;7.52;8.6;8.39;5.0;8.91;2;-1;1
2023;10;0;3.9;;;0.0;7.0;7.52;3.5;7.22;5.0;7.81;2;-1;1
2023;10;0;7.01;;;8.5;8.4;7.52;7.2;8.06;5.0;8.28;2;-1;1
2023;9;1;;;;8.5;9.6;7.52;8.1;8.11;10.0;7.97;1;0;0
2023;12;0;7.51;;;0.0;8.1;7.52;5.3;7.72;5.0;7.81;3;-2;1
2023;9;1;7.71;;;9.0;10.0;7.52;8.7;8.34;10.0;9.06;1;0;0
2023;13;1;7.28;;;10.0;9.1;3.14;5.8;7.67;5.0;7.81;3;-2;1
2023;10;0;7.43;;;8.5;7.9;7.52;8.2;8.62;5.0;8.91;2;-1;1
2023;12;1;7.58;;;9.5;8.9;7.52;9.4;8.45;5.0;8.28;3;-2;1
2023;10;1;6.13;;;8.5;8.5;7.52;6.0;8.22;5.0;7.66;2;-1;1
2023;11;0;8.18;;;10.0;8.7;4.39;8.7;8.34;5.0;9.22;2;-1;1
2023;11;1;6.44;;;8.0;7.5;7.52;6.8;8.17;5.0;7.97;2;-1;1
2023;10;1;7.22;;;10.0;7.5;7.52;6.2;8.11;5.0;7.97;2;-1;1
2023;9;1;8.26;;;7.9;9.8;2.52;6.9;8.28;10.0;7.66;1;0;0
2023;10;0;8.34;;;10.0;9.5;7.52;7.3;8.78;5.0;8.12;2;-1;1
2023;10;0;7.64;;;9.0;8.5;7.52;8.8;8.67;5.0;7.92;2;-1;1
2023;11;1;6.63;;;8.5;7.0;7.52;2.7;6.72;5.0;6.46;2;-1;1
2023;12;1;7.5;;;0.0;8.1;7.52;7.4;8.29;5.0;7.08;3;-2;1
2023;11;1;6.38;;;6.9;7.4;7.52;7.0;7.39;5.0;6.67;2;-1;1
2023;11;0;7.28;;;9.0;9.6;7.52;8.0;8.12;5.0;7.92;2;-1;1
2023;10;1;8.06;;;9.0;9.7;7.52;8.4;8.12;5.0;8.33;2;-1;1
2023;9;0;;;;10.0;10.0;7.52;6.3;8.34;10.0;8.12;1;0;0
2023;10;0;8.11;;;10.0;9.4;7.52;7.5;7.95;5.0;7.92;2;-1;1
2023;10;1;8.18;;;10.0;9.5;7.52;8.5;8.28;5.0;7.71;2;-1;1
2023;11;1;7.39;;;8.5;7.1;6.27;5.8;7.34;5.0;6.88;2;-1;1
2023;11;0;7.11;;;0.0;9.0;7.52;6.9;8.12;5.0;7.71;2;-1;1
2023;11;1;7.51;;;10.0;8.3;7.52;6.3;7.45;5.0;7.29;2;-1;1
2023;9;0;;;;10.0;8.7;3.14;5.4;7.62;10.0;7.08;1;0;0
2023;11;0;7.68;;;10.0;8.0;3.14;3.1;6.94;5.0;6.04;2;-1;1
2023;11;0;7.41;;;7.9;8.1;3.14;8.1;8.73;5.0;8.28;2;-1;1
2023;10;1;;;;10.0;9.8;2.52;7.6;8.67;5.0;7.97;2;-1;1
2023;11;0;7.59;;;9.0;9.7;3.77;9.7;9.29;5.0;9.06;2;-1;1
2023;10;1;;;;9.0;8.6;3.14;5.7;8.67;5.0;7.97;2;-1;1
2023;11;0;7.0;;;9.5;4.9;2.52;5.2;8.23;5.0;8.28;2;-1;1
2023;9;0;8.0;;;9.0;9.4;3.14;8.4;9.23;10.0;9.22;1;0;0
2023;10;1;;;;9.5;9.7;3.14;9.3;8.84;5.0;8.75;2;-1;1
2023;9;1;;;;7.4;7.7;3.77;6.2;8.5;10.0;8.59;1;0;0
2023;10;0;8.09;;;10.0;9.7;3.14;7.6;8.62;5.0;8.28;2;-1;1
2023;10;1;7.79;;;10.0;9.5;3.77;7.4;8.56;5.0;8.44;2;-1;1
2023;10;1;8.06;;;9.0;8.6;3.77;5.7;8.67;5.0;8.28;2;-1;1
2023;11;0;8.2;;;9.5;9.9;7.52;6.4;9.23;5.0;7.66;2;-1;1
2023;9;0;7.1;;;0.0;9.3;7.52;6.3;8.84;10.0;8.28;1;0;0
2023;11;1;;;;9.5;9.5;7.52;5.9;7.89;5.0;6.41;2;-1;1
